24,1426,768.60,87.70,74.14,274.05,1,-1,-1,-1
25,1427,1101.19,40.34,102.51,270.14,1,-1,-1,-1
25,1426,771.57,88.02,70.00,271.42,1,-1,-1,-1
26,1427,1105.60,39.12,102.01,271.18,1,-1,-1,-1
26,1426,773.91,88.13,65.89,269.82,1,-1,-1,-1
27,1427,1107.44,37.23,101.97,273.15,1,-1,-1,-1
27,1426,776.97,87.91,62.47,272.39,1,-1,-1,-1
28,1427,1113.30,36.27,101.91,273.75,1,-1,-1,-1
28,1426,781.03,89.76,64.40,263.66,1,-1,-1,-1
29,1427,1115.97,34.22,102.78,276.07,1,-1,-1,-1
29,1426,783.12,91.11,65.23,257.79,1,-1,-1,-1
30,1427,1119.34,31.18,103.44,278.88,1,-1,-1,-1
30,1426,784.07,92.61,66.40,252.96,1,-1,-1,-1
31,1427,1122.30,30.23,102.74,279.59,1,-1,-1,-1
31,1426,785.23,89.24,69.04,253.84,1,-1,-1,-1
32,1427,1124.90,26.75,101.31,274.37,1,-1,-1,-1
32,1426,786.37,89.36,69.81,252.09,1,-1,-1,-1
33,1427,1126.17,23.18,102.61,276.29,1,-1,-1,-1
33,1426,787.96,77.60,71.58,254.19,1,-1,-1,-1
34,1427,1127.62,19.50,101.63,279.76,1,-1,-1,-1
34,1426,789.19,70.95,73.47,256.17,1,-1,-1,-1
35,1427,1135.13,19.64,98.28,277.46,1,-1,-1,-1
35,1426,789.63,65.37,73.46,258.60,1,-1,-1,-1
36,1427,1138.38,18.16,96.68,275.80,1,-1,-1,-1
36,1426,792.04,58.93,76.03,261.78,1,-1,-1,-1
37,1427,1142.22,15.06,95.25,275.11,1,-1,-1,-1
37,1426,796.35,52.50,77.92,264.59,1,-1,-1,-1
38,1427,1143.65,9.30,95.89,273.66,1,-1,-1,-1
38,1426,799.08,46.78,79.56,265.20,1,-1,-1,-1
39,1427,1149.04,5.46,94.09,271.31,1,-1,-1,-1
39,1426,804.62,45.52,80.17,263.80,1,-1,-1,-1
40,1427,1153.15,0.04,95.61,271.29,1,-1,-1,-1
40,1426,808.74,41.30,80.12,266.38,1,-1,-1,-1
41,1427,1161.50,-6.71,94.82,274.30,1,-1,-1,-1
41,1426,813.04,40.99,80.32,264.97,1,-1,-1,-1
42,1427,1170.30,-10.45,94.80,276.66,1,-1,-1,-1
42,1426,815.98,19.84,82.15,274.70,1,-1,-1,-1
43,1427,1171.29,-12.90,95.35,278.50,1,-1,-1,-1
43,1426,816.70,14.03,84.10,274.81,1,-1,-1,-1
44,1427,1169.87,-13.68,98.23,270.57,1,-1,-1,-1
44,1426,821.81,10.29,82.80,278.19,1,-1,-1,-1
45,1427,1174.88,-13.07,99.74,264.62,1,-1,-1,-1
45,1426,825.03,7.83,81.51,277.25,1,-1,-1,-1
46,1427,1177.35,-12.03,100.26,258.99,1,-1,-1,-1
46,1426,830.40,6.99,79.71,272.39,1,-1,-1,-1
47,1427,1178.37,-11.97,102.01,253.77,1,-1,-1,-1
47,1426,835.63,6.29,78.96,265.67,1,-1,-1,-1
48,1427,1179.38,-11.76,101.87,248.98,1,-1,-1,-1
48,1426,838.95,2.31,80.37,265.59,1,-1,-1,-1
49,1427,1184.06,-14.44,101.48,246.97,1,-1,-1,-1
49,1426,841.54,3.61,79.99,258.21,1,-1,-1,-1
50,1427,1188.24,-10.96,102.86,242.62,1,-1,-1,-1
50,1426,842.49,1.79,79.69,256.37,1,-1,-1,-1
51,1427,1193.58,-11.18,102.18,238.99,1,-1,-1,-1
51,1426,850.62,4.37,79.49,248.07,1,-1,-1,-1
52,1427,1194.39,-9.88,104.77,231.73,1,-1,-1,-1
52,1426,852.82,-0.96,79.02,245.36,1,-1,-1,-1
53,1427,1191.34,-7.21,108.33,223.49,1,-1,-1,-1
53,1426,855.67,-3.87,75.89,241.13,1,-1,-1,-1
54,1427,1189.67,-7.65,113.11,216.21,1,-1,-1,-1
54,1426,858.70,-3.76,75.82,235.36,1,-1,-1,-1
55,1427,1204.05,-7.78,112.13,208.96,1,-1,-1,-1
55,1426,862.76,-2.83,78.26,229.69,1,-1,-1,-1
56,1427,1211.45,-8.48,110.27,201.81,1,-1,-1,-1
56,1426,865.17,-1.88,81.15,222.66,1,-1,-1,-1
57,1427,1218.56,-8.43,105.28,194.70,1,-1,-1,-1
57,1426,868.74,-1.09,83.24,215.45,1,-1,-1,-1
58,1427,1229.48,-7.84,99.09,188.44,1,-1,-1,-1
58,1426,873.08,0.36,85.03,208.04,1,-1,-1,-1
59,1427,1236.44,-10.42,97.36,180.75,1,-1,-1,-1
59,1426,878.14,-2.29,85.16,203.34,1,-1,-1,-1
60,1427,1242.65,-9.47,97.11,174.81,1,-1,-1,-1
60,1426,880.20,-4.15,84.70,198.27,1,-1,-1,-1
61,1427,1245.95,-6.87,99.40,168.93,1,-1,-1,-1
61,1426,880.49,-4.17,84.61,195.21,1,-1,-1,-1
62,1427,1247.14,-5.06,102.70,163.28,1,-1,-1,-1
62,1426,888.70,-5.71,81.22,193.42,1,-1,-1,-1
63,1427,1250.15,-4.33,103.11,159.26,1,-1,-1,-1
63,1426,892.67,-5.71,79.29,190.48,1,-1,-1,-1
64,1427,1253.69,-3.37,103.39,155.24,1,-1,-1,-1
64,1426,896.55,-5.74,78.16,188.32,1,-1,-1,-1
65,1427,1259.24,-2.34,103.30,151.22,1,-1,-1,-1
65,1426,903.40,-6.68,76.53,188.27,1,-1,-1,-1
66,1427,1262.91,-0.26,105.72,146.48,1,-1,-1,-1
66,1426,908.60,-6.87,75.06,187.43,1,-1,-1,-1
67,1427,1264.41,1.27,107.45,142.02,1,-1,-1,-1
67,1426,918.52,-17.08,67.50,190.60,1,-1,-1,-1
68,1427,1263.45,1.32,110.87,138.91,1,-1,-1,-1
68,1426,924.54,-21.20,62.47,191.81,1,-1,-1,-1
69,1427,1263.57,1.83,114.19,135.57,1,-1,-1,-1
69,1426,930.99,-14.21,67.66,181.90,1,-1,-1,-1
70,1427,1277.82,1.08,111.60,133.04,1,-1,-1,-1
70,1426,933.72,-8.78,71.39,173.44,1,-1,-1,-1
71,1427,1285.05,0.66,109.97,131.17,1,-1,-1,-1
71,1426,935.58,-5.78,75.45,165.90,1,-1,-1,-1
72,1427,1288.21,1.35,108.23,129.52,1,-1,-1,-1
72,1426,936.20,-3.78,77.51,160.81,1,-1,-1,-1
73,1427,1291.24,1.31,107.51,128.32,1,-1,-1,-1
73,1426,942.65,-7.80,70.81,162.69,1,-1,-1,-1
74,1427,1294.14,1.55,106.71,127.45,1,-1,-1,-1
74,1426,940.65,-3.80,74.96,157.07,1,-1,-1,-1
75,1427,1294.50,1.64,106.96,126.57,1,-1,-1,-1
75,1426,945.39,-7.68,69.18,158.01,1,-1,-1,-1
76,1427,1297.07,1.03,107.14,125.66,1,-1,-1,-1
76,1426,949.61,-7.50,65.19,155.85,1,-1,-1,-1
77,1427,1300.23,1.45,107.83,124.75,1,-1,-1,-1
77,1426,953.10,-6.36,62.26,152.37,1,-1,-1,-1
78,1427,1304.15,1.55,106.97,124.61,1,-1,-1,-1
78,1426,958.38,-4.80,59.57,147.59,1,-1,-1,-1
79,1427,1307.43,1.65,106.08,124.50,1,-1,-1,-1
79,1426,962.06,-2.85,57.57,144.49,1,-1,-1,-1
80,1427,1308.53,2.53,107.10,124.80,1,-1,-1,-1
80,1426,965.71,-2.43,63.20,149.27,1,-1,-1,-1
81,1427,1308.74,2.81,108.97,125.08,1,-1,-1,-1
81,1426,969.00,-2.91,67.84,152.47,1,-1,-1,-1
82,1427,1309.42,2.88,110.88,125.31,1,-1,-1,-1
82,1426,973.58,-5.71,64.01,153.10,1,-1,-1,-1
83,1427,1313.98,3.90,112.59,126.06,1,-1,-1,-1
83,1426,977.78,-8.93,61.31,155.75,1,-1,-1,-1
84,1427,1317.07,4.18,113.57,126.60,1,-1,-1,-1
84,1426,981.87,-11.17,59.62,158.21,1,-1,-1,-1
85,1427,1321.62,4.76,114.80,125.88,1,-1,-1,-1
85,1426,980.41,-7.78,64.13,159.24,1,-1,-1,-1
86,1427,1327.48,6.34,114.63,126.17,1,-1,-1,-1
86,1426,986.33,-9.97,61.15,161.42,1,-1,-1,-1
87,1427,1330.82,6.41,115.35,126.70,1,-1,-1,-1
87,1426,992.34,-10.29,58.16,163.22,1,-1,-1,-1
88,1427,1331.85,6.67,117.84,127.76,1,-1,-1,-1
88,1426,997.84,-11.22,55.56,168.17,1,-1,-1,-1
89,1427,1337.51,6.63,115.83,129.09,1,-1,-1,-1
89,1426,1002.77,-14.88,53.91,177.35,1,-1,-1,-1
90,1427,1351.64,7.57,109.80,131.60,1,-1,-1,-1
90,1426,1011.27,-15.45,52.19,181.18,1,-1,-1,-1
91,1427,1360.42,6.72,106.95,132.34,1,-1,-1,-1
91,1426,1014.53,-15.85,52.52,182.37,1,-1,-1,-1
92,1427,1368.53,5.51,106.48,131.11,1,-1,-1,-1
92,1426,1014.79,-8.80,60.24,172.34,1,-1,-1,-1
93,1427,1378.71,6.57,106.14,130.22,1,-1,-1,-1
93,1426,1015.61,-6.60,67.98,166.22,1,-1,-1,-1
94,1427,1387.09,6.37,107.11,132.38,1,-1,-1,-1
94,1426,1022.95,-4.66,73.60,162.34,1,-1,-1,-1
95,1427,1396.97,7.50,104.83,134.72,1,-1,-1,-1
95,1426,1034.57,-4.14,76.06,163.24,1,-1,-1,-1
96,1427,1406.41,7.07,104.61,137.95,1,-1,-1,-1
96,1426,1048.61,-7.80,69.16,166.08,1,-1,-1,-1
97,1427,1415.49,6.69,104.87,138.27,1,-1,-1,-1
97,1426,1058.19,-11.35,64.22,170.82,1,-1,-1,-1
98,1427,1429.63,6.01,102.11,140.11,1,-1,-1,-1
98,1426,1070.59,-16.07,59.45,178.73,1,-1,-1,-1
99,1427,1438.98,4.77,101.80,142.74,1,-1,-1,-1
99,1426,1083.96,-13.89,57.55,177.73,1,-1,-1,-1
100,1427,1451.86,5.07,98.23,144.14,1,-1,-1,-1
100,1426,1086.90,-7.98,65.26,171.10,1,-1,-1,-1
101,1427,1464.21,5.45,96.49,146.07,1,-1,-1,-1
101,1426,1092.53,-6.59,71.11,168.33,1,-1,-1,-1
102,1427,1473.22,4.28,97.77,149.41,1,-1,-1,-1
102,1426,1099.02,-5.57,75.93,166.95,1,-1,-1,-1
103,1427,1475.19,3.17,99.98,150.01,1,-1,-1,-1
103,1426,1106.16,-6.00,78.39,168.69,1,-1,-1,-1
104,1427,1475.62,3.49,104.87,148.73,1,-1,-1,-1
104,1426,1105.87,-6.60,79.63,169.57,1,-1,-1,-1
105,1427,1477.36,3.86,107.63,149.04,1,-1,-1,-1
105,1426,1106.70,-7.23,79.72,170.68,1,-1,-1,-1
106,1427,1481.89,4.51,109.64,148.11,1,-1,-1,-1
106,1426,1108.64,-7.68,78.70,172.19,1,-1,-1,-1
107,1427,1484.91,4.60,111.93,148.05,1,-1,-1,-1
107,1426,1114.21,-1.52,77.40,172.49,1,-1,-1,-1
108,1427,1486.17,4.83,112.79,148.27,1,-1,-1,-1
108,1426,1115.90,0.47,76.73,173.27,1,-1,-1,-1
109,1427,1485.24,4.34,112.90,149.50,1,-1,-1,-1
109,1426,1116.10,1.47,75.71,174.34,1,-1,-1,-1
110,1427,1486.06,3.68,112.18,150.90,1,-1,-1,-1
110,1426,1116.19,0.96,74.97,175.15,1,-1,-1,-1
111,1427,1485.68,3.36,111.65,152.20,1,-1,-1,-1
111,1426,1117.97,1.26,74.15,175.74,1,-1,-1,-1
112,1427,1484.56,3.61,111.78,151.28,1,-1,-1,-1
112,1426,1117.81,0.40,73.28,175.89,1,-1,-1,-1
113,1427,1482.18,3.22,110.22,150.58,1,-1,-1,-1
113,1426,1115.65,0.23,74.29,175.58,1,-1,-1,-1
114,1427,1479.47,2.73,109.10,150.34,1,-1,-1,-1
114,1426,1109.80,-5.25,76.68,175.16,1,-1,-1,-1
115,1427,1478.72,3.42,108.55,150.44,1,-1,-1,-1
115,1426,1112.19,-0.81,77.31,173.68,1,-1,-1,-1
116,1427,1477.78,2.91,106.23,149.40,1,-1,-1,-1
116,1426,1109.01,-4.96,79.70,172.39,1,-1,-1,-1
117,1427,1477.21,2.89,105.63,146.69,1,-1,-1,-1
117,1426,1107.59,-6.34,80.89,171.49,1,-1,-1,-1
118,1427,1477.14,3.47,106.29,143.84,1,-1,-1,-1
118,1426,1104.43,-6.39,81.22,168.26,1,-1,-1,-1
119,1427,1470.24,1.92,106.47,142.40,1,-1,-1,-1
119,1426,1106.03,-9.41,72.38,166.52,1,-1,-1,-1
120,1427,1469.12,1.96,106.06,141.91,1,-1,-1,-1
120,1426,1107.22,-9.67,66.48,165.43,1,-1,-1,-1
121,1427,1465.59,1.69,106.85,141.01,1,-1,-1,-1
121,1426,1107.09,-8.02,62.74,160.91,1,-1,-1,-1
122,1427,1459.63,1.02,108.53,139.23,1,-1,-1,-1
122,1426,1107.22,-8.07,60.25,158.63,1,-1,-1,-1
123,1427,1450.58,1.54,113.58,137.67,1,-1,-1,-1
123,1426,1107.70,-7.55,58.43,156.10,1,-1,-1,-1
124,1427,1456.66,0.11,111.51,135.79,1,-1,-1,-1
124,1426,1107.45,-6.02,57.92,152.52,1,-1,-1,-1
125,1427,1461.02,-1.30,111.88,129.03,1,-1,-1,-1
125,1426,1108.28,-6.36,57.82,148.48,1,-1,-1,-1
126,1427,1460.15,-1.38,113.17,122.98,1,-1,-1,-1
126,1426,1108.42,-6.71,57.47,144.17,1,-1,-1,-1
127,1427,1470.41,-3.02,102.91,120.71,1,-1,-1,-1
127,1426,1106.04,-7.83,60.23,138.68,1,-1,-1,-1
128,1427,1477.59,-3.93,95.67,118.55,1,-1,-1,-1
128,1426,1107.72,-6.41,60.02,138.86,1,-1,-1,-1
129,1427,1481.02,-4.81,91.48,116.27,1,-1,-1,-1
129,1426,1106.91,-6.68,63.47,132.79,1,-1,-1,-1
130,1427,1484.88,-6.16,89.29,112.31,1,-1,-1,-1
130,1426,1106.70,-5.83,65.22,125.39,1,-1,-1,-1
131,1427,1487.58,-5.62,87.21,106.84,1,-1,-1,-1
131,1426,1106.24,-5.33,65.33,119.05,1,-1,-1,-1
132,1427,1490.22,-3.91,86.41,102.51,1,-1,-1,-1
132,1426,1113.28,-5.64,65.28,116.42,1,-1,-1,-1
133,1427,1491.86,-2.94,84.73,97.73,1,-1,-1,-1
133,1426,1118.45,-5.08,64.14,112.87,1,-1,-1,-1
134,1427,1496.16,-2.85,82.55,94.61,1,-1,-1,-1
134,1426,1120.43,-4.18,64.93,110.24,1,-1,-1,-1
135,1427,1500.75,-3.33,78.99,92.60,1,-1,-1,-1
135,1426,1122.59,-3.37,64.93,108.40,1,-1,-1,-1
136,1427,1501.32,-4.13,77.92,87.28,1,-1,-1,-1
136,1426,1121.50,-2.84,66.04,107.99,1,-1,-1,-1
137,1427,1502.67,-2.65,78.41,82.46,1,-1,-1,-1
137,1426,1120.67,-3.27,66.57,106.55,1,-1,-1,-1
138,1427,1502.33,-0.79,79.58,77.50,1,-1,-1,-1
138,1426,1121.26,-3.16,67.50,105.56,1,-1,-1,-1
139,1427,1499.56,0.04,80.63,72.85,1,-1,-1,-1
139,1426,1123.60,-4.03,66.81,103.14,1,-1,-1,-1
140,1426,1123.80,-3.22,67.19,98.06,1,-1,-1,-1
174,1441,1268.14,9.45,107.51,118.90,1,-1,-1,-1
174,1440,923.84,-0.51,63.94,146.35,1,-1,-1,-1
175,1441,1247.32,21.34,121.61,156.92,1,-1,-1,-1
175,1440,905.34,12.08,75.76,192.09,1,-1,-1,-1
176,1441,1240.23,23.91,121.91,180.48,1,-1,-1,-1
176,1440,899.92,13.11,79.08,214.35,1,-1,-1,-1
177,1441,1233.22,15.93,124.71,206.37,1,-1,-1,-1
177,1440,898.78,11.96,81.99,241.59,1,-1,-1,-1
178,1441,1234.61,10.20,125.32,226.00,1,-1,-1,-1
178,1440,897.25,9.45,81.17,256.57,1,-1,-1,-1
179,1441,1236.50,5.16,120.88,234.98,1,-1,-1,-1
179,1440,895.93,5.37,82.33,266.92,1,-1,-1,-1
180,1441,1231.58,-0.41,117.60,238.54,1,-1,-1,-1
180,1440,887.58,-4.66,84.75,267.66,1,-1,-1,-1
181,1441,1214.43,-6.82,120.04,223.54,1,-1,-1,-1
181,1440,865.08,-15.68,88.61,251.41,1,-1,-1,-1
182,1441,1194.38,-11.63,119.48,200.15,1,-1,-1,-1
182,1440,851.63,-21.11,89.34,223.40,1,-1,-1,-1
183,1441,1169.96,-15.07,119.86,173.74,1,-1,-1,-1
183,1440,818.84,-22.03,93.86,193.11,1,-1,-1,-1
184,1441,1151.26,-13.24,121.96,154.79,1,-1,-1,-1
184,1440,799.40,-20.46,99.27,170.55,1,-1,-1,-1
185,1441,1138.70,-10.19,125.42,139.63,1,-1,-1,-1
185,1440,793.29,-20.50,90.45,154.12,1,-1,-1,-1
186,1441,1138.16,-11.92,113.26,127.84,1,-1,-1,-1
186,1440,785.43,-17.47,85.23,140.66,1,-1,-1,-1
194,1444,1017.67,3.97,82.68,96.64,1,-1,-1,-1
195,1444,993.15,3.40,100.12,107.38,1,-1,-1,-1
196,1445,638.10,-1.01,65.89,121.71,1,-1,-1,-1
196,1444,968.17,3.47,111.39,114.40,1,-1,-1,-1
197,1445,634.30,-1.53,64.52,136.78,1,-1,-1,-1
197,1444,961.20,5.70,114.41,122.46,1,-1,-1,-1
198,1445,615.15,2.38,84.05,178.06,1,-1,-1,-1
198,1444,952.30,12.89,125.64,144.86,1,-1,-1,-1
199,1445,619.87,13.34,84.91,195.51,1,-1,-1,-1
199,1444,952.16,17.98,125.45,164.00,1,-1,-1,-1
200,1445,622.05,25.46,89.08,225.19,1,-1,-1,-1
200,1444,960.27,26.06,122.80,190.27,1,-1,-1,-1
201,1445,623.98,26.84,91.51,255.70,1,-1,-1,-1
201,1444,964.32,34.65,119.99,212.26,1,-1,-1,-1
202,1445,629.58,50.79,85.63,274.27,1,-1,-1,-1
202,1444,968.78,63.40,115.06,227.70,1,-1,-1,-1
203,1445,632.82,113.20,77.98,266.81,1,-1,-1,-1
203,1444,972.30,104.49,107.45,236.20,1,-1,-1,-1
204,1445,631.55,157.93,76.90,267.50,1,-1,-1,-1
204,1444,970.12,145.09,105.49,245.46,1,-1,-1,-1
205,1445,631.60,182.54,74.90,254.10,1,-1,-1,-1
205,1444,967.54,154.66,99.49,249.97,1,-1,-1,-1
376,1451,614.44,1.80,127.73,147.17,1,-1,-1,-1
377,1451,616.92,0.72,128.23,154.17,1,-1,-1,-1
378,1451,622.51,0.22,124.97,152.04,1,-1,-1,-1
379,1451,627.22,0.19,118.52,145.20,1,-1,-1,-1
380,1451,630.65,1.99,115.15,140.50,1,-1,-1,-1
381,1451,631.66,3.35,115.45,142.88,1,-1,-1,-1
382,1451,634.17,3.08,115.77,143.93,1,-1,-1,-1
383,1451,633.24,2.73,118.01,145.47,1,-1,-1,-1
384,1451,636.07,2.27,116.98,143.98,1,-1,-1,-1
385,1451,640.36,1.51,115.92,142.59,1,-1,-1,-1
386,1451,640.78,1.67,116.38,141.18,1,-1,-1,-1
387,1451,639.78,2.13,119.35,138.53,1,-1,-1,-1
388,1451,641.51,2.58,121.37,135.01,1,-1,-1,-1
389,1451,637.30,3.83,126.45,132.85,1,-1,-1,-1
390,1451,635.09,4.35,129.45,130.66,1,-1,-1,-1
391,1451,632.53,4.91,130.64,127.80,1,-1,-1,-1
415,1454,611.33,1.28,91.04,93.47,1,-1,-1,-1
416,1454,610.77,0.65,94.14,95.59,1,-1,-1,-1
477,1458,1074.27,7.45,121.71,116.45,1,-1,-1,-1
478,1458,1083.52,9.40,119.65,119.01,1,-1,-1,-1
479,1458,1088.15,9.65,119.31,121.85,1,-1,-1,-1
480,1458,1092.36,9.38,118.94,124.04,1,-1,-1,-1
481,1458,1095.64,10.01,116.74,125.27,1,-1,-1,-1
482,1458,1098.87,10.16,113.40,125.73,1,-1,-1,-1
483,1458,1103.32,2.17,101.16,122.20,1,-1,-1,-1
484,1458,1105.37,4.59,102.88,124.21,1,-1,-1,-1
485,1458,1103.93,6.46,106.30,127.71,1,-1,-1,-1
486,1458,1101.50,8.48,107.13,132.32,1,-1,-1,-1
487,1458,1106.02,8.03,106.95,135.75,1,-1,-1,-1
488,1458,1110.86,12.42,105.04,141.04,1,-1,-1,-1
489,1458,1112.46,11.96,107.87,148.50,1,-1,-1,-1
490,1458,1113.46,9.35,111.24,154.73,1,-1,-1,-1
491,1458,1110.79,10.11,113.80,159.39,1,-1,-1,-1
492,1458,1113.72,10.42,116.56,164.26,1,-1,-1,-1
493,1458,1124.20,8.55,122.96,169.30,1,-1,-1,-1
494,1458,1117.31,11.30,123.30,172.01,1,-1,-1,-1
495,1458,1123.11,7.86,127.99,175.98,1,-1,-1,-1
496,1458,1127.34,6.49,130.76,179.46,1,-1,-1,-1
497,1458,1129.36,5.12,133.38,183.67,1,-1,-1,-1
498,1458,1128.07,5.48,134.98,187.99,1,-1,-1,-1
499,1458,1127.43,4.18,136.32,191.09,1,-1,-1,-1
500,1458,1126.34,3.36,136.38,193.47,1,-1,-1,-1
501,1458,1126.64,2.36,135.46,193.70,1,-1,-1,-1
502,1458,1126.10,1.86,133.64,194.59,1,-1,-1,-1
503,1458,1127.39,0.17,133.10,193.28,1,-1,-1,-1
504,1458,1128.94,1.30,133.27,193.75,1,-1,-1,-1
505,1458,1128.15,2.11,133.37,193.76,1,-1,-1,-1
506,1458,1129.77,2.54,131.41,192.83,1,-1,-1,-1
507,1461,1641.50,-10.60,99.63,306.22,1,-1,-1,-1
507,1458,1132.19,3.08,128.27,192.32,1,-1,-1,-1
508,1461,1639.18,-12.50,103.80,310.82,1,-1,-1,-1
508,1458,1133.23,4.83,127.39,192.26,1,-1,-1,-1
509,1461,1636.71,-12.40,107.12,315.44,1,-1,-1,-1
509,1458,1133.63,6.21,125.65,194.02,1,-1,-1,-1
510,1461,1633.28,-14.05,111.30,329.70,1,-1,-1,-1
510,1458,1134.84,6.89,122.79,198.23,1,-1,-1,-1
511,1461,1626.11,-14.60,114.97,338.78,1,-1,-1,-1
511,1458,1134.75,7.06,119.47,205.16,1,-1,-1,-1
512,1461,1618.68,-15.70,119.22,345.09,1,-1,-1,-1
512,1458,1135.18,6.59,115.92,212.05,1,-1,-1,-1
513,1461,1600.80,-13.78,134.96,345.33,1,-1,-1,-1
513,1458,1135.71,4.91,113.79,217.59,1,-1,-1,-1
514,1461,1585.86,-12.88,148.24,343.53,1,-1,-1,-1
514,1458,1135.26,3.39,111.62,222.01,1,-1,-1,-1
515,1461,1575.24,-10.73,160.24,341.77,1,-1,-1,-1
515,1458,1134.88,3.35,109.25,227.75,1,-1,-1,-1
516,1461,1567.54,-8.76,168.50,339.31,1,-1,-1,-1
516,1458,1134.88,2.32,108.03,232.52,1,-1,-1,-1
517,1461,1561.75,-7.15,175.72,336.54,1,-1,-1,-1
517,1458,1135.28,1.09,107.42,237.21,1,-1,-1,-1
518,1461,1559.49,-5.26,177.57,332.17,1,-1,-1,-1
518,1458,1135.16,-0.54,108.38,242.53,1,-1,-1,-1
519,1461,1558.83,-3.39,178.13,328.12,1,-1,-1,-1
519,1458,1124.36,-0.51,110.65,243.16,1,-1,-1,-1
520,1461,1559.37,-1.79,176.35,326.04,1,-1,-1,-1
520,1458,1122.39,1.15,108.59,250.45,1,-1,-1,-1
521,1461,1560.45,-0.04,173.47,324.21,1,-1,-1,-1
521,1458,1119.05,-1.92,109.12,250.75,1,-1,-1,-1
522,1461,1559.74,6.22,169.56,323.40,1,-1,-1,-1
522,1458,1119.43,-2.29,107.41,257.00,1,-1,-1,-1
523,1461,1559.44,8.76,166.37,322.68,1,-1,-1,-1
523,1458,1115.88,-3.70,109.64,253.33,1,-1,-1,-1
524,1461,1556.88,12.16,164.31,322.68,1,-1,-1,-1
524,1458,1115.72,-2.45,108.84,258.08,1,-1,-1,-1
525,1461,1553.38,14.24,164.19,320.98,1,-1,-1,-1
525,1458,1114.84,-2.78,109.62,262.08,1,-1,-1,-1
526,1461,1550.47,14.46,163.58,323.34,1,-1,-1,-1
526,1458,1115.52,-3.97,107.94,264.98,1,-1,-1,-1
527,1461,1548.71,14.32,162.86,327.19,1,-1,-1,-1
527,1458,1115.39,-4.03,107.51,265.90,1,-1,-1,-1
528,1461,1540.56,12.78,161.39,329.55,1,-1,-1,-1
528,1458,1110.79,-6.85,109.98,261.30,1,-1,-1,-1
529,1461,1530.17,13.03,162.57,330.63,1,-1,-1,-1
529,1458,1108.29,-8.11,111.19,259.88,1,-1,-1,-1
530,1461,1516.47,12.84,165.77,334.79,1,-1,-1,-1
530,1458,1107.45,-8.54,111.51,258.56,1,-1,-1,-1
